sku_id,product_id,product_code,price,product_name,description,category,brand,rating
768,P00768,EL-00768,1757.7,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.7
769,P00769,GR-00769,65.69,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.0
770,P00770,GR-00770,252.91,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.3
771,P00771,PE-00771,238.93,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,3.8
772,P00772,FA-00772,4083.44,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.6
773,P00773,GR-00773,216.45,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.7
774,P00774,GR-00774,744.12,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.1
775,P00775,GR-00775,98.51,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.9
776,P00776,GR-00776,778.28,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.5
777,P00777,GR-00777,209.0,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.6
778,P00778,PE-00778,2180.56,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.6
779,P00779,PE-00779,564.77,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.9
780,P00780,EL-00780,218739.39,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.0
781,P00781,EL-00781,3617.78,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.3
782,P00782,GR-00782,637.47,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.1
783,P00783,EL-00783,226348.27,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,3.7
784,P00784,FA-00784,1184.83,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.8
785,P00785,GR-00785,330.11,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.9
786,P00786,FA-00786,1418.18,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.1
787,P00787,EL-00787,834.97,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.5
788,P00788,EL-00788,3834.62,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.6
789,P00789,GR-00789,217.6,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.7
790,P00790,GR-00790,98.13,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.6
791,P00791,GR-00791,288.34,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.1
792,P00792,GR-00792,93.28,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.6
793,P00793,GR-00793,86.56,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.6
794,P00794,PE-00794,455.56,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.6
795,P00795,EL-00795,136112.14,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,3.8
796,P00796,EL-00796,19284.77,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.1
797,P00797,PE-00797,303.22,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.4
798,P00798,FA-00798,2136.53,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.6
799,P00799,GR-00799,312.47,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.7
800,P00800,GR-00800,352.41,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.2
801,P00801,PE-00801,794.48,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.6
802,P00802,EL-00802,3747.29,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.7
803,P00803,GR-00803,889.96,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.7
804,P00804,FA-00804,2201.97,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.7
805,P00805,PE-00805,446.83,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.6
806,P00806,EL-00806,1286.25,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,3.8
807,P00807,FA-00807,4009.55,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.1
808,P00808,FA-00808,1411.59,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.9
809,P00809,GR-00809,309.42,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.4
810,P00810,EL-00810,926.19,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.4
811,P00811,GR-00811,251.79,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.5
812,P00812,EL-00812,1123.0,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,3.8
813,P00813,PE-00813,230.92,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,3.6
814,P00814,FA-00814,1147.25,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.8
815,P00815,GR-00815,274.49,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.8
816,P00816,PE-00816,684.64,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.4
817,P00817,PE-00817,439.29,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.8
818,P00818,FA-00818,1464.19,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.3
819,P00819,PE-00819,1990.49,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.2
820,P00820,GR-00820,213.17,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.9
821,P00821,FA-00821,1411.05,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.3
822,P00822,GR-00822,342.45,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.4
823,P00823,GR-00823,360.3,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.8
824,P00824,PE-00824,151.5,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,3.7
825,P00825,GR-00825,799.95,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.2
826,P00826,FA-00826,2479.25,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.6
827,P00827,GR-00827,395.01,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.8
828,P00828,FA-00828,1865.33,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.6
829,P00829,FA-00829,2242.74,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.3
830,P00830,EL-00830,2291.13,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.5
831,P00831,FA-00831,1074.42,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.4
832,P00832,EL-00832,19900.47,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.4
833,P00833,EL-00833,1153.45,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.3
834,P00834,EL-00834,17606.63,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.6
835,P00835,EL-00835,18093.27,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,3.8
836,P00836,PE-00836,308.15,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.5
837,P00837,FA-00837,1317.23,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.8
838,P00838,EL-00838,1365.31,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.1
839,P00839,EL-00839,219645.01,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,3.8
840,P00840,FA-00840,2106.97,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.4
841,P00841,FA-00841,1768.81,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.3
842,P00842,EL-00842,1802.38,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,3.6
843,P00843,EL-00843,120955.9,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.6
844,P00844,EL-00844,127454.25,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.1
845,P00845,EL-00845,4899.16,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.2
846,P00846,GR-00846,333.01,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.1
847,P00847,PE-00847,326.3,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.5
848,P00848,FA-00848,1742.84,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.5
849,P00849,EL-00849,19485.33,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.8
850,P00850,PE-00850,583.83,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.0
851,P00851,PE-00851,169.25,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.1
852,P00852,PE-00852,261.33,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,3.9
853,P00853,EL-00853,20266.98,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.0
854,P00854,GR-00854,380.65,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,3.7
855,P00855,EL-00855,3588.55,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,3.9
856,P00856,FA-00856,2397.79,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.0
857,P00857,PE-00857,139.08,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,3.8
858,P00858,FA-00858,4218.52,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.6
859,P00859,GR-00859,659.63,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.7
860,P00860,FA-00860,1007.66,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.9
861,P00861,GR-00861,82.39,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.2
862,P00862,GR-00862,66.73,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.4
863,P00863,PE-00863,543.72,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.6
864,P00864,EL-00864,1330.03,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.4
865,P00865,PE-00865,522.52,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.7
866,P00866,EL-00866,3980.09,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,3.8
867,P00867,FA-00867,1986.07,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.7
868,P00868,GR-00868,810.47,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.4
869,P00869,EL-00869,217425.17,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,3.8
870,P00870,FA-00870,2091.22,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.0
871,P00871,GR-00871,84.56,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.8
872,P00872,GR-00872,200.29,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.3
873,P00873,EL-00873,207319.67,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,3.7
874,P00874,GR-00874,98.52,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.6
875,P00875,GR-00875,397.67,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.6
876,P00876,EL-00876,202987.0,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.4
877,P00877,FA-00877,858.56,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.3
878,P00878,PE-00878,751.81,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.9
879,P00879,EL-00879,2308.46,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.2
880,P00880,GR-00880,73.52,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.9
881,P00881,PE-00881,331.24,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.3
882,P00882,FA-00882,2049.46,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.9
883,P00883,FA-00883,2430.85,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.0
884,P00884,PE-00884,422.01,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.2
885,P00885,EL-00885,16021.78,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.5
886,P00886,FA-00886,1175.58,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.6
887,P00887,EL-00887,906.71,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,3.9
888,P00888,EL-00888,119879.45,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.8
889,P00889,FA-00889,1787.16,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.8
890,P00890,GR-00890,320.58,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.0
891,P00891,FA-00891,1832.29,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.5
892,P00892,EL-00892,15403.38,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.7
893,P00893,GR-00893,62.0,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.6
894,P00894,PE-00894,467.1,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.0
895,P00895,EL-00895,137952.79,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,3.9
896,P00896,PE-00896,423.82,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.6
897,P00897,FA-00897,1208.59,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.8
898,P00898,EL-00898,227042.84,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.5
899,P00899,EL-00899,18358.92,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.4
900,P00900,GR-00900,386.27,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.2
901,P00901,EL-00901,119757.21,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.2
902,P00902,FA-00902,2779.07,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.7
903,P00903,FA-00903,1715.65,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.4
904,P00904,FA-00904,1351.13,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.2
905,P00905,PE-00905,192.08,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.1
906,P00906,PE-00906,444.75,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.3
907,P00907,PE-00907,263.88,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,3.9
908,P00908,PE-00908,285.02,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.2
909,P00909,EL-00909,21649.37,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.2
910,P00910,GR-00910,58.79,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.1
911,P00911,EL-00911,3738.94,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.5
